"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1988582729110487499","Wed Nov 12 12:20:43 +0000 2025","0","Makan bergizi gratis bantu kamu tetap fokus dan semangat wujudkan cita-cita #ProgramMBG #GiziUntukSemua https://t.co/4ED5S9YGvM","1988582729110487499","https://pbs.twimg.com/media/G5jdc_XaAAA5aQQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1988582729110487499","1387282642408665092",
"1988577525505589503","Wed Nov 12 12:00:02 +0000 2025","0","Beberapa waktu lalu beredar kabar soal masyarakat yang mengeluhkan tentang gaji petugas program Makan Bergizi Gratis (MBG) belum dibayar. Hal ini mereka sampaikan melalui kolom komentar Instagram resmi Badan Gizi Nasional (BGN). #detikfinance #BGN #MBG #Gaji https://t.co/XYaCvRQBLJ","1988577525505589503","https://pbs.twimg.com/amplify_video_thumb/1988466675348631553/img/X1lGOCltD2wJZIMx.jpg","","in","","0","1","1","https://x.com/undefined/status/1988577525505589503","135795460",
"1988577271083675684","Wed Nov 12 11:59:02 +0000 2025","0"," Polres Magetan melaksanakan pengecekan SPPG ke-1 dalam rangka memastikan kesiapan sebelum mendistribusikan kegiatan makan bergizi gratis bagi para murid. https://t.co/H7dyapHvkA","1988577271083675684","https://pbs.twimg.com/ext_tw_video_thumb/1988577170328092673/pu/img/bcUs3rNbxbCeFH5Q.jpg","","in","","0","0","0","https://x.com/undefined/status/1988577271083675684","1646455262142926854",
"1988547328894996605","Wed Nov 12 11:41:24 +0000 2025","1","@tempodotco 52 persen lagi dari makan bergizi gratis ya pak","1988572833728045378","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1988572833728045378","513082186",
"1988572407561629733","Wed Nov 12 11:39:42 +0000 2025","0","https://t.co/qexVijvl84","1988572407561629733","","","zxx","","0","0","0","https://x.com/undefined/status/1988572407561629733","1704847155327021057",
"1988571117905174931","Wed Nov 12 11:34:35 +0000 2025","0","Gaji Petugas Makan Bergizi Gratis Tertunda? Ini Janji Badan Gizi Nasional https://t.co/OA0zLDm57h","1988571117905174931","","","in","","0","0","0","https://x.com/undefined/status/1988571117905174931","1466815910518263808",
"1987956486165889088","Wed Nov 12 11:34:01 +0000 2025","2","@SumandoGaek padahal dengan pendidikan gratis orang tua bisa memberi anaknya makan bergizi.","1988570978818134461","","SumandoGaek","in","","0","0","1","https://x.com/undefined/status/1988570978818134461","1659945704989810689",
"1988570663913988172","Wed Nov 12 11:32:46 +0000 2025","1","Bikin Senyum! Anak Sekolah Selipkan Uang Mainan ke Petugas MBG Di Desa Pepedan Kecamatan Karangmoncol petugas Makan Bergizi Gratis (MBG) mendapatkan kejutan manis dari anak-anak sekolah setempat. Anak-anak dengan polos menyelipkan uang mainan sebagai bentuk apresiasi atas https://t.co/SRwoUawtA1","1988570663913988172","https://pbs.twimg.com/amplify_video_thumb/1988570503213404161/img/pb9fnJFD2mi1ffx0.jpg","","in","","0","0","0","https://x.com/undefined/status/1988570663913988172","3177962862",
"1988569174592102588","Wed Nov 12 11:26:51 +0000 2025","0","Salah satu temuan utama dalam kajian tersebut adalah pentingnya pelibatan bermakna anak dalam perencanaan implementasi dan evaluasi program MBG di lapangan. https://t.co/LBH8EZcFio","1988569174592102588","","","in","","0","0","0","https://x.com/undefined/status/1988569174592102588","68930552",
"1988568791899652430","Wed Nov 12 11:25:20 +0000 2025","0","FGD Penajaman aksi PK dan Program Prioritas Presiden (Diskusi Program Makan Bergizi Gratis) https://t.co/VHwQLh8GsI","1988568791899652430","https://pbs.twimg.com/media/G5jQwghaEAAoXAE.jpg","","in","","0","0","0","https://x.com/undefined/status/1988568791899652430","1456244497067626502",
"1988562968741626021","Wed Nov 12 11:02:12 +0000 2025","0","BGN Akui 48 Persen Kasus Keracunan Pangan Berasal dari Makan Bergizi Gratis https://t.co/Ikfck19Wu5","1988562968741626021","","","in","","0","0","0","https://x.com/undefined/status/1988562968741626021","3811914674",
"1988561408980582420","Wed Nov 12 10:56:00 +0000 2025","0","Kepala BGN Dadan Hindayana menyatakan bahwa ahli gizi kini langka. BGN mencari profesi lain untuk program makan bergizi gratis di daerah terpencil. https://t.co/2hzcA99icY","1988561408980582420","","","in","","2","0","0","https://x.com/undefined/status/1988561408980582420","69183155",
"1988556497689665920","Wed Nov 12 10:36:29 +0000 2025","41","Kapolres Madiun Tinjau Pembangunan SPPG ke-2: Dukungan Makan Bergizi Gratis https://t.co/8CloV0jrB4","1988556497689665920","https://pbs.twimg.com/amplify_video_thumb/1988555876698132480/img/xzgXyaUEkNQSNYRz.jpg","","in","","0","14","1","https://x.com/undefined/status/1988556497689665920","869452834697236480",
"1988554966777090533","Wed Nov 12 10:30:24 +0000 2025","0","Pemerintah Tegaskan Keselamatan Anak Jadi Prioritas dalam Program Makan Bergizi Gratis https://t.co/GGqd1njKCw","1988554966777090533","","","in","","0","0","0","https://x.com/undefined/status/1988554966777090533","892140012208177152",
"1988552396763722034","Wed Nov 12 10:20:11 +0000 2025","0","Dinas Kesehatan Kota Mataram Provinsi Nusa Tenggara Barat mencatat sebanyak 9.600 ibu hamil ibu menyusui dan balita (sasaran 3B) di Kota Mataram sudah mendapatkan kuota 10 persen Program Makan Bergizi Gratis (MBG). #beritaterkini","1988552396763722034","","","in","","0","0","0","https://x.com/undefined/status/1988552396763722034","1571876659850280962",
"1988548429044187198","Wed Nov 12 10:04:25 +0000 2025","0","BGN: Indonesia Butuh 6 Juta Peternak Baru untuk Program Makan Bergizi Gratis Ini Tantangannya https://t.co/lgECmODGyG","1988548429044187198","","","in","","0","0","0","https://x.com/undefined/status/1988548429044187198","1466815910518263808",
"1988547819859284192","Wed Nov 12 10:02:00 +0000 2025","0","Program makan bergizi gratis? Pemerintah tahu cara mainnya!","1988547819859284192","","","in","","0","0","0","https://x.com/undefined/status/1988547819859284192","863276163916939264",
"1988526647646298139","Wed Nov 12 10:01:27 +0000 2025","5","@kompascom Pantesan MBG jadi bahan olok-olok Makan Bergizi Gratis. Wong kepala BGN nya bego gini..","1988547684056109390","","kompascom","in","","0","0","0","https://x.com/undefined/status/1988547684056109390","1766477518784380928",
"1988523779526414632","Wed Nov 12 08:26:28 +0000 2025","1","Komando Distrik Militer 1420/Sidrap melalui jajaran Bintara Pembina Desa (Babinsa) aktif mendampingi dan mengawal pendistribusian program makan bergizi gratis di wilayah Kabupaten Sidrap. Rabu (12/11/2025) https://t.co/7UylgkYDJZ","1988523779526414632","https://pbs.twimg.com/media/G5in1rDbQAAmXac.jpg","","in","","0","0","0","https://x.com/undefined/status/1988523779526414632","1616955567876222976",
"1988523607681548346","Wed Nov 12 08:25:47 +0000 2025","0","Pembentukan Satgas menjadi langkah penting guna memastikan pelaksanaan program MBG berjalan efektif itu disampaikan Dandim 0306/50 Kota melalui Pasi Teritorial Kapten Inf Kusmianto saat menghadiri rapat Pembentukan Satgas Program Makan Bergizi Gratis di ruang rapat kantor Bupati. https://t.co/tezxsUp3j7","1988523607681548346","https://pbs.twimg.com/media/G5inrfzbMAAD9Ha.jpg","","in","","0","0","0","https://x.com/undefined/status/1988523607681548346","1211868959047241728",
"1988522894767358385","Wed Nov 12 08:22:57 +0000 2025","0","Tindakan kecil makna besar Program Makan Bergizi Gratis (MBG) di Desa Pepedan Karangmoncol menuai apresiasi hangat dari para siswa. Mereka bukan hanya menikmati hidangan bergizi tapi juga memberikan uang apresiasi untuk para petugas MBG. https://t.co/wG5qFqOYsq","1988522894767358385","https://pbs.twimg.com/amplify_video_thumb/1988522740459180032/img/l6Kh8AVtTDhyNtYN.jpg","","in","","0","0","0","https://x.com/undefined/status/1988522894767358385","1798999878665973760",
"1988518536453779599","Wed Nov 12 08:05:38 +0000 2025","0","#orasiid Wakil Ketua DPR Desak Kolaborasi Lintas Sektor Program Makan Bergizi Gratis Tak Dimonopoli BGN Lihat selengkapnya disini https://t.co/OVOn91HUgn","1988518536453779599","","","in","","0","0","0","https://x.com/undefined/status/1988518536453779599","1599308757573386240",
"1988515359163289627","Wed Nov 12 07:53:01 +0000 2025","0","Polsek Muara Jawa Kawal dan Dukung Penuh Peluncuran Program Makan Bergizi Gratis untuk 1.109 Pelajar Kukar Polsek Muara Jawa menunjukkan komitmennya dalam mendukung program pemerintah melalui pengawalan dan pengamanan peluncuran Program Nasional Pembagian Makan Bergizi Gratis https://t.co/shE6XHGOXy","1988515359163289627","https://pbs.twimg.com/media/G5igEMabAAAAihQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1988515359163289627","1585122600090767360",
"1988510317442371641","Wed Nov 12 07:32:59 +0000 2025","20","Wakil Presiden (Wapres) RI Gibran Rakabuming menyebut program Makan Bergizi Gratis (MBG) adalah program baru yang memerlukan banyak penyempurnaan. MBG ini program baru. Masih perlu banyak penyempurnaan ujar Gibran dalam paparannya. Baca di: https://t.co/gm5hHBGfJO | https://t.co/OtTDtMA9Mx","1988510317442371641","https://pbs.twimg.com/media/G5ibk5sasAERxLW.jpg","","in","","3","11","3","https://x.com/undefined/status/1988510317442371641","23343960",
"1988510097278910825","Wed Nov 12 07:32:38 +0000 2025","1","https://t.co/WvTeSElM8g Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan bahwa tahun depan 2026 lembaganya butuh anggaran Rp99 Triliun untuk meng-cover program unggulan Pemerintah Makan Bergizi Gratis (MBG) seluruh Indonesia.","1988510232243216394","","KedaiPenaCom","in","","0","1","0","https://x.com/undefined/status/1988510232243216394","793719410275983361",
"1988509686908489966","Wed Nov 12 07:30:28 +0000 2025","0","Program Makan Bergizi Gratis hadir bukan sekadar memberi makanan tapi membangun masa depan. Di Papua program ini membantu anak-anak belajar dengan semangat tumbuh lebih sehat dan memiliki peluang lebih besar untuk meraih cita-cita. #MBG #MakanBergiziGratis #PapuaSehat https://t.co/55h8asiQ8i","1988509686908489966","https://pbs.twimg.com/media/G5ia-LsbcAMDjvo.jpg","","in","","0","0","0","https://x.com/undefined/status/1988509686908489966","1622465303144988672",
"1988509063999570395","Wed Nov 12 07:28:00 +0000 2025","0","Kepala BGN Dadan Hindayana menjelaskan langkah pencegahan keracunan pangan dalam program Makan Bergizi Gratis termasuk penggunaan alat sterilisasi di SPPG. https://t.co/U0vlme07u9","1988509063999570395","","","in","","0","2","0","https://x.com/undefined/status/1988509063999570395","69183155",
"1988508381741506794","Wed Nov 12 07:25:17 +0000 2025","0","Kukar Polsek Muara Jawa menunjukkan komitmennya dalam mendukung program pemerintah melalui pengawalan dan pengamanan peluncuran Program Nasional Pembagian Makan Bergizi Gratis bagi pelajar di Kecamatan Muara Jawa Senin (25/08/2025). https://t.co/3TUh0uMzvE","1988508381741506794","https://pbs.twimg.com/media/G5iZ00IawAAzY1W.jpg","","in","","0","0","0","https://x.com/undefined/status/1988508381741506794","1184635253127708672",
"1988507917243343229","Wed Nov 12 07:23:26 +0000 2025","0","Kepada Yth. 1. *Para Pejabat Utama Polda Sumbar* 2. *Kapolres/Ta Jajaran Polda Sumbar* Dalam rangka mendukung dan mengapresiasi Program Makan Bergizi Gratis (MBG) yang digagas oleh Bapak Presiden RI Prabowo Subianto https://t.co/i6Vgz6NQoX","1988507917243343229","https://pbs.twimg.com/media/G5iZaEAasAAhJrU.jpg","","in","","0","0","0","https://x.com/undefined/status/1988507917243343229","1184419459936612352",
"1988507677060661254","Wed Nov 12 07:22:29 +0000 2025","0","Makan bergizi gratis: gizi baik ekonomi kuat! Bagaimana menurutmu? https://t.co/ahHwOSfa0S","1988507677060661254","https://pbs.twimg.com/media/G5iZMbxWAAAYbs7.jpg","","in","","0","0","0","https://x.com/undefined/status/1988507677060661254","1565163318536708096",
"1988504863375024530","Wed Nov 12 07:11:18 +0000 2025","1","Selamat siang pendengar ikuti Dialog Interaktif Program Makan Bergizi Gratis dan Ketahanan Pangan di Indonesia . Anda juga bisa bergabung melalui telp: 021-3866712 / 021-3844545 WA: 081-399-399-888 #RRI #PRO3RRI -svr- https://t.co/dgg2VSbsU8","1988504863375024530","https://pbs.twimg.com/media/G5iVVOJaEAA73h-.jpg","","in","","0","1","0","https://x.com/undefined/status/1988504863375024530","1129936609",
"1988502259152679266","Wed Nov 12 07:00:57 +0000 2025","0","Program Makan Bergizi Gratis (MBG) yang dikelola oleh Badan Gizi Nasional (BGN) telah mencapai kemajuan signifikan dengan menjangkau lebih dari 42 juta penerima. Pencapaian ini sudah melampaui target awal program. Meskipun demikian BGN kini menetapkan target yang dipercepat https://t.co/Xu17ZKg0MH","1988502259152679266","https://pbs.twimg.com/media/G5iUQzLbcAA2Wxp.jpg","","in","","0","0","0","https://x.com/undefined/status/1988502259152679266","57261519",
"1988502049701462064","Wed Nov 12 07:00:07 +0000 2025","0","Polsek Muara Jawa Kawal dan Dukung Penuh Peluncuran Program Makan Bergizi Gratis untuk 1.109 Pelajar Kukar Polsek Muara Jawa menunjukkan komitmennya dalam mendukung program pemerintah melalui pengawalan dan pengamanan peluncuran Program Nasional Pembagian Makan Bergizi Gratis. https://t.co/EJJLbusEFc","1988502049701462064","https://pbs.twimg.com/media/G5iUEzJbcAIkD6y.jpg","","in","","0","0","0","https://x.com/undefined/status/1988502049701462064","1585123221149339648",
"1988498408794210552","Wed Nov 12 06:45:39 +0000 2025","0","BGN Sebut Program Makan Bergizi Gratis Sudah Capai 42 Juta Penerima Target 82 9 Juta di 2025 https://t.co/MYUuzqeazl #DadanHindayana #MakanBergiziGratis #PrabowoSubianto #programMBG #bitvonline","1988498408794210552","","","in","","0","0","0","https://x.com/undefined/status/1988498408794210552","1641028826489823232",
"1988498334198460868","Wed Nov 12 06:45:22 +0000 2025","2","Wakil Ketua Komisi IX DPR RI Charles Honoris mengatakan ketegasan pemerintah diperlukan demi menjamin keselamatan para penerima manfaat dari program Makan Bergizi Gratis (MBG). Jadi saya mendukung kebijakan BGN bahwa SPPG yang terbukti menyebabkan KLB keracunan MBG akan https://t.co/6lvqqM33lJ","1988498334198460868","https://pbs.twimg.com/media/G5iQr_9bcAA8E5C.jpg","","in","","0","4","1","https://x.com/undefined/status/1988498334198460868","23343960",
"1988495987950653637","Wed Nov 12 06:36:02 +0000 2025","0","SINERGI LINTAS SEKTOR UNTUK Sukseskan Program Makan Bergizi Gratis (MBG)! #MBGPapua https://t.co/UUpkkjXlQa","1988495987950653637","https://pbs.twimg.com/media/G5iOhzcXoAAhGCl.jpg","","in","","0","0","0","https://x.com/undefined/status/1988495987950653637","1708392427076087808",
"1987701747201011741","Wed Nov 12 06:35:51 +0000 2025","1","@ARSIPAJA TNI AD Siapkan Dukungan Pangan untuk Program Makan Bergizi Gratis Jenderal Maruli Instruksikan Kodim Beternak @tni_ad @setkabgoid @kementan #LanjutkanMBG","1988495942769664067","","ARSIPAJA","in","","0","0","1","https://x.com/undefined/status/1988495942769664067","1960349446069493760",
"1987701747201011741","Wed Nov 12 06:34:08 +0000 2025","1","@ARSIPAJA Langkah ini diharapkan dapat menjamin ketersediaan bahan baku secara berkelanjutan dan berkualitas untuk mewujudkan Program Makan Bergizi Gratis yang efektif. #LanjutkanMBG","1988495509653516437","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1988495509653516437","1960349446069493760",
"1988494029672305147","Wed Nov 12 06:28:15 +0000 2025","1","Program Makan Bergizi Gratis hadir bukan sekadar memberi makanan tapi membangun masa depan. Di Papua program ini membantu anak-anak belajar dengan semangat tumbuh lebih sehat #MBG #MakanBergiziGratis #PapuaSehat #MBGPapua #IndonesiaEmas2045 https://t.co/1WY6rruMbS","1988494029672305147","https://pbs.twimg.com/media/G5iMxwFboAAaWtu.jpg","","in","","0","0","0","https://x.com/undefined/status/1988494029672305147","2850437696",
"1988494019798986815","Wed Nov 12 06:28:13 +0000 2025","0","BGN Akui 48 Persen Kasus Keracunan Pangan Berasal dari Makan Bergizi Gratis https://t.co/tu5lGTaAaj","1988494019798986815","","","in","","0","0","0","https://x.com/undefined/status/1988494019798986815","3811914674",
"1988492248175255797","Wed Nov 12 06:21:11 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/ejicFONICn","1988492248175255797","https://pbs.twimg.com/media/G5iLKX5bcAIyvCX.jpg","","in","","0","0","0","https://x.com/undefined/status/1988492248175255797","1725402791131459584",
"1988492040246882771","Wed Nov 12 06:20:21 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/Tu8tr7lzJ8","1988492040246882771","https://pbs.twimg.com/media/G5iK-Q8bcAAYSaw.jpg","","in","","0","0","0","https://x.com/undefined/status/1988492040246882771","1725402791131459584",
"1988491748688175305","Wed Nov 12 06:19:11 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/4kSKrbHjxQ","1988491748688175305","https://pbs.twimg.com/ext_tw_video_thumb/1988491717088342016/pu/img/thSKagJ2mflTXMZc.jpg","","in","","0","0","0","https://x.com/undefined/status/1988491748688175305","1725402791131459584",
"1988491546476302841","Wed Nov 12 06:18:23 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/Tvra1hpTzq","1988491546476302841","https://pbs.twimg.com/media/G5iKhcsacAAluTI.jpg","","in","","0","0","0","https://x.com/undefined/status/1988491546476302841","1725402791131459584",
"1988491376766640285","Wed Nov 12 06:17:43 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/RyEAfEO5aW","1988491376766640285","https://pbs.twimg.com/media/G5iKXqHa0AArugM.jpg","","in","","0","0","0","https://x.com/undefined/status/1988491376766640285","1725402791131459584",
"1988491194528370984","Wed Nov 12 06:16:59 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/LojhJiRdS8","1988491194528370984","https://pbs.twimg.com/media/G5iKNBTbAAAQnZe.jpg","","in","","0","0","0","https://x.com/undefined/status/1988491194528370984","1725402791131459584",
"1988490967754690599","Wed Nov 12 06:16:05 +0000 2025","0","Program Makan Bergizi Gratis (MBG) merupakan langkah konkret pemerintah dalam mewujudkan pemerataan gizi dan keadilan sosial bagi seluruh anak Indonesia. #MakanBergiziGratis https://t.co/ziC3ZR4TVs","1988490967754690599","https://pbs.twimg.com/media/G5iJ_vobcAQmgbb.jpg","","in","","0","0","0","https://x.com/undefined/status/1988490967754690599","1725402791131459584",
"1988490892106445052","Wed Nov 12 06:15:47 +0000 2025","0"," Kami mewajibkan setiap SPPG menggunakan alat sterilisasi makanan dan air untuk mencegah keracunan dalam program Makan Bergizi Gratis (MBG) karena hampir setengah kasus keracunan pangan di Indonesia disebabkan oleh cemaran bakteri dari air https://t.co/7u41rJ46OU","1988490892106445052","","","in","","0","0","0","https://x.com/undefined/status/1988490892106445052","1283838108820070401",
"1988184935434506351","Wed Nov 12 06:10:40 +0000 2025","1","@ARSIPAJA Sejumlah warga Parakan Indah Raya Nomor 4 RT 04 RW 02 Kelurahan Batununggal Kecamatan Bandung Kidul melakukan aksi penolakan keberadaan dapur MBGP (Makan Bergizi Gratis) yang akan beroperasi di lingkungan mereka Minggu (9/11/2025) sore. #LanjutkanMBG","1988489604618736020","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1988489604618736020","1960349446069493760",
"1988488724582453599","Wed Nov 12 06:07:10 +0000 2025","0","SPPG Kemala Bhayangkari Polresta Samarinda Kembali Salurkan Ribuan Makan Bergizi Gratis Disambut Antusias Para Pelajar https://t.co/Po5ZqN3uvg","1988488724582453599","https://pbs.twimg.com/media/G5iH9MHbcAMefyw.jpg","","in","","0","0","0","https://x.com/undefined/status/1988488724582453599","1303144388",
"1988487582729334968","Wed Nov 12 06:02:38 +0000 2025","0","Program Makan Bergizi Gratis Menjadi Pilar Penting Dalam Mendukung Genarasi Muda Yang Sehat Produktif Serta Siap Bersaing Pada Masa Depan #MBG #fyp https://t.co/H7orfRlE2b","1988487582729334968","https://pbs.twimg.com/media/G5iG6cdbAAATvRb.jpg","","in","","0","0","0","https://x.com/undefined/status/1988487582729334968","1396752346860818433",
"1988487506728460578","Wed Nov 12 06:02:20 +0000 2025","0","Program Makan Bergizi Gratis Menjadi Pilar Penting Dalam Mendukung Genarasi Muda Yang Sehat Produktif Serta Siap Bersaing Pada Masa Depan #MBG #fyp https://t.co/KbABgqwFMY","1988487506728460578","https://pbs.twimg.com/media/G5iG2CcbcAAcfsv.jpg","","in","","0","0","0","https://x.com/undefined/status/1988487506728460578","1586638869327331330",
"1988487416433569907","Wed Nov 12 06:01:59 +0000 2025","0","Anak-Anak Sehat Bangsa Kuat. Ayo Dukung Program Makan Bergizi Gratis Demi Genarasi Emas Indonesia #MBG #fyp https://t.co/WjiszV8bO2","1988487416433569907","https://pbs.twimg.com/media/G5iGw0Ua4AAs5iE.jpg","","in","","0","0","0","https://x.com/undefined/status/1988487416433569907","1396752346860818433",
"1988487359764328504","Wed Nov 12 06:01:45 +0000 2025","0","Anak-Anak Sehat Bangsa Kuat. Ayo Dukung Program Makan Bergizi Gratis Demi Genarasi Emas Indonesia #MBG #fyp https://t.co/RjcvCr3GCF","1988487359764328504","https://pbs.twimg.com/media/G5iGtepbcAEdxRI.jpg","","in","","0","0","0","https://x.com/undefined/status/1988487359764328504","1586638869327331330",
"1988487220878340358","Wed Nov 12 06:01:12 +0000 2025","0","Makan Bergizi Gratis Berdampak Langsung Terhadap Pemenuhan Gizi Pada Anak-Anak Indonesia Sebagai Fondasi Penting Dalam Membangun Generasi Yang Unggul Sehat dan Berdaya Saing. #MBG #fyp https://t.co/S6mYBik1tZ","1988487220878340358","https://pbs.twimg.com/media/G5iGlaxasAA9YoS.jpg","","in","","0","0","0","https://x.com/undefined/status/1988487220878340358","1396752346860818433",
"1988486430625329428","Wed Nov 12 05:58:04 +0000 2025","0","Makan Bergizi Gratis Berdampak Langsung Terhadap Pemenuhan Gizi Pada Anak-Anak Indonesia Sebagai Fondasi Penting Dalam Membangun Generasi Yang Unggul Sehat dan Berdaya Saing. #MBG #fyp https://t.co/rw8fxkUtOi","1988486430625329428","https://pbs.twimg.com/media/G5iF3aIbwAANVuA.jpg","","in","","0","0","0","https://x.com/undefined/status/1988486430625329428","1586638869327331330",
"1988486311557361692","Wed Nov 12 05:57:35 +0000 2025","0","Program Makan Bergizi Gratis Buka Jutaan Lapangan Kerja Bagi Masyarakat Indonesia #MBG #fyp https://t.co/TjlyC4MwSN","1988486311557361692","https://pbs.twimg.com/media/G5iFwViboAAMyZQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1988486311557361692","1586638869327331330",
"1988486199196217677","Wed Nov 12 05:57:08 +0000 2025","0","Program Makan Bergizi Gratis Buka Jutaan Lapangan Kerja Bagi Masyarakat Indonesia #MBG #fyp https://t.co/FGmWyxHDVB","1988486199196217677","https://pbs.twimg.com/media/G5iFp-YbcAAvaVc.jpg","","in","","0","0","0","https://x.com/undefined/status/1988486199196217677","1396752346860818433",
"1988486047425036334","Wed Nov 12 05:56:32 +0000 2025","0","Makan Bergizi Gratis Sudah Pasti Makan Sehat Dinikmati Masa Depan Bangsa Dinanti #MBG #fyp https://t.co/S6LRlOYudW","1988486047425036334","https://pbs.twimg.com/media/G5iFg_za8AE_Gdh.jpg","","in","","0","0","0","https://x.com/undefined/status/1988486047425036334","1396752346860818433",
"1988485741190820054","Wed Nov 12 05:55:19 +0000 2025","0","Makan Bergizi Gratis Sudah Pasti Makan Sehat Dinikmati Masa Depan Bangsa Dinanti #MBG #fyp https://t.co/GDChLDoiDy","1988485741190820054","https://pbs.twimg.com/media/G5iFPPIa8AArfUy.jpg","","in","","0","0","0","https://x.com/undefined/status/1988485741190820054","1586638869327331330",
"1988485282501632423","Wed Nov 12 05:53:30 +0000 2025","0","Bhabinkamtibmas Kelurahan Handil Bakti Aipda Subagiyanto turut serta dalam kegiatan penyaluran makan bergizi gratis (MBG) di sekolah SD 024 yang ada di wilayah hukumnya di jalan padat karya Kelurahan Handil Bakti Kecamatan Palaran.Rabu(12/11/25) https://t.co/bYX3YnRIq6","1988485282501632423","https://pbs.twimg.com/media/G5iE0t6aAAAAutI.jpg","","in","","0","0","0","https://x.com/undefined/status/1988485282501632423","1270654771611959296",
"1988484455858659442","Wed Nov 12 05:50:13 +0000 2025","0","Makan bergizi gratis: sehatkan rakyat putar roda ekonomi! Apa harapanmu untuk program ini? https://t.co/S5LmX8ICM6","1988484455858659442","https://pbs.twimg.com/media/G5iEEzPX0AAt3d3.jpg","","in","","0","0","0","https://x.com/undefined/status/1988484455858659442","2506280550",
"1988484342553997758","Wed Nov 12 05:49:46 +0000 2025","0","Geger di Sumba! 252 Siswa Keracunan Usai Santap Menu Makan Bergizi Gratis! #mbg #keracunanmbg #viral https://t.co/MvXu6vVJQH","1988484342553997758","https://pbs.twimg.com/amplify_video_thumb/1988484192498585600/img/SywYP_7_Il-7HjXm.jpg","","in","","0","0","0","https://x.com/undefined/status/1988484342553997758","800864629056368640",
"1988481246578819211","Wed Nov 12 05:37:28 +0000 2025","0","Sebanyak 252 siswa sekolah menengah atas (SMA) di Kabupaten Sumba Barat Daya Nusa Tenggara Timur (NTT) dilaporkan mengalami keracunan seusai mengonsumsi menu Makan Bergizi Gratis (MBG). Ratusan siswa dari SMA Manda Elu dan SMA Santo Alfonsus itu mengeluhkan pusing dan mual. https://t.co/8CGiszohU4","1988481246578819211","https://pbs.twimg.com/media/G5iBJ98bcAI-9Kz.jpg","","in","","0","3","0","https://x.com/undefined/status/1988481246578819211","80559922",
"1988480676945870874","Wed Nov 12 05:35:12 +0000 2025","2","Pemerintah Australia menyatakan dukungan terhadap program Makan Bergizi Gratis (MBG) yang menjadi salah satu program utama Presiden Prabowo Subianto di bidang pangan dan ketahanan gizi https://t.co/3lULVnnoKr https://t.co/zLzKRpBVT5","1988480676945870874","https://pbs.twimg.com/media/G5iAotBaEAAYrJE.jpg","","in","","0","0","0","https://x.com/undefined/status/1988480676945870874","444260943",
"1988480570628653182","Wed Nov 12 05:34:46 +0000 2025","0","Program Makan Bergizi Gratis Tarakan Barat Terhenti: Dana Cair Ahli Gizi Mengundurkan Diri https://t.co/XUkUa48YPf","1988480570628653182","","","in","","0","0","0","https://x.com/undefined/status/1988480570628653182","1466815910518263808",
"1988480534532542846","Wed Nov 12 05:34:38 +0000 2025","0","BADUY SAMBUT BAIK PROGRAM MAKAN BERGIZI GRATIS https://t.co/ThGijp2DA3","1988480534532542846","https://pbs.twimg.com/media/G5iAf9_bcAA_14h.jpg","","in","","0","0","0","https://x.com/undefined/status/1988480534532542846","1686276192352272384",
"1988479273221734518","Wed Nov 12 05:29:37 +0000 2025","0","Program Makan Bergizi Gratis hadir membawa semangat baru bagi anak-anak bangsa. Mari dukung bersama demi masa depan yang lebih cerah! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/1djFdb6pxu","1988479273221734518","https://pbs.twimg.com/amplify_video_thumb/1988479218943213568/img/g2vH51nM0m3FEShk.jpg","","in","","0","0","0","https://x.com/undefined/status/1988479273221734518","1595691277932433408",
